date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity
2021-05-26,NC,NCA,North Carolina,10488084.0,Report,11112490.0,8036193,105953.0,76622.0,3292550.0,4473876.0,269438.0,329.0,4492551.0,42.8,33.0,4354166.0,53.2,7843542.0,95801.0,135727.0,1378173.0,78.7,2637349.0,150612.0,634603.0,3457984.0,3404817.0,41.6,4570220.0,5917470.0,624800.0,0.0,1453305.0,2004644.0,266437.0,35.0,1451308.0,1953474.0,265461.0,35.0,582547.0,628414.0,29278.0,25.0,3724421,35.5,3670278.0,44.8,1240264.0,70.8,2535269.0,8985519.0,8031100.0,89378.0,123671.0,4488055.0,49.9,3457393.0,38.5,3723814.0,41.4,1453223.0,2004135.0,266421.0,35.0,7652700.0
2021-05-26,ND,NDA,North Dakota,762062.0,Report,684070.0,606692,89766.0,79612.0,264417.0,317292.0,24983.0,0.0,317453.0,41.7,33.2,310432.0,53.3,595381.0,102318.0,117560.0,98640.0,82.3,191107.0,159462.0,570796.0,252683.0,249501.0,42.9,304000.0,344370.0,35700.0,0.0,116250.0,136432.0,22156.0,1.0,116110.0,133390.0,22067.0,1.0,43295.0,40940.0,3140.0,0.0,274839,36.1,271568.0,46.7,87375.0,72.9,176808.0,637246.0,606408.0,95161.0,107348.0,317201.0,49.8,252676.0,39.7,274830.0,43.1,116246.0,136429.0,22154.0,1.0,561441.0
2021-05-26,NE,NEA,Nebraska,1934408.0,Report,1972420.0,1665381,101965.0,86093.0,678391.0,924167.0,59871.0,2952.0,919086.0,47.5,38.2,889637.0,61.0,1624475.0,111393.0,135252.0,268673.0,86.0,522298.0,167158.0,631259.0,739452.0,727825.0,49.9,792980.0,1074840.0,104600.0,0.0,312387.0,426210.0,60173.0,855.0,312302.0,414671.0,60134.0,852.0,121161.0,123645.0,4644.0,602.0,799625,41.3,787959.0,54.0,250052.0,80.0,485959.0,1617408.0,1665156.0,102952.0,121949.0,918906.0,56.8,739421.0,45.7,799581.0,49.4,312370.0,426196.0,60160.0,855.0,1582378.0
2021-05-26,NH,NHA,New Hampshire,1359711.0,Report,1686955.0,1350309,124067.0,99309.0,554886.0,734488.0,60895.0,40.0,878686.0,64.6,36.9,858897.0,77.8,1326125.0,120070.0,152741.0,252710.0,99.5,433158.0,170626.0,664511.0,501376.0,498422.0,45.1,698140.0,876915.0,111900.0,0.0,219408.0,281948.0,61400.0,20.0,219248.0,279154.0,61374.0,20.0,90257.0,104292.0,12991.0,14.0,562776,41.4,559796.0,50.7,207554.0,81.8,422034.0,1198569.0,1349812.0,112619.0,140747.0,878320.0,73.3,501246.0,41.8,562640.0,46.9,219323.0,281903.0,61394.0,20.0,1326445.0
2021-05-26,NJ,NJA,New Jersey,8882190.0,Report,10738395.0,8890965,120898.0,100099.0,3773963.0,4773808.0,342719.0,475.0,5241897.0,59.0,43.7,5051699.0,72.8,8639149.0,124419.0,154651.0,1321303.0,89.5,2364697.0,160260.0,727763.0,3881038.0,3817355.0,55.0,4416780.0,5732415.0,589200.0,0.0,1688229.0,2192773.0,345354.0,36.0,1687970.0,2129354.0,345207.0,31.0,549316.0,541072.0,75463.0,16.0,4226392,47.6,4162562.0,59.9,1165867.0,79.0,2333256.0,7618375.0,8890426.0,116697.0,140954.0,5241356.0,68.8,3881012.0,50.9,4226323.0,55.5,1688215.0,2192761.0,345311.0,36.0,8816005.0
2021-05-26,NM,NMA,New Mexico,2096829.0,Report,2256915.0,2106426,107635.0,100458.0,937476.0,1105361.0,60764.0,2825.0,1188995.0,56.7,43.9,1140855.0,70.4,2042908.0,126028.0,139231.0,339151.0,89.8,620511.0,164328.0,597690.0,921025.0,902240.0,55.7,977720.0,1142895.0,136300.0,0.0,410936.0,509270.0,59675.0,819.0,410684.0,490739.0,59581.0,817.0,137446.0,147120.0,14896.0,481.0,980700,46.8,961821.0,59.3,299943.0,79.4,554290.0,1787431.0,2106290.0,117839.0,126266.0,1188871.0,66.5,921000.0,51.5,980668.0,54.9,410922.0,509259.0,59668.0,819.0,1839783.0
2021-05-26,NV,NVA,Nevada,3080156.0,Report,2824590.0,2452084,91703.0,79609.0,1015510.0,1337121.0,99453.0,0.0,1374266.0,44.6,32.7,1340718.0,56.2,2404824.0,100725.0,118307.0,394018.0,79.4,740705.0,149344.0,569506.0,1007622.0,995741.0,41.7,1154900.0,1494090.0,175600.0,0.0,446594.0,561022.0,97681.0,6.0,446534.0,549201.0,97652.0,6.0,166094.0,161354.0,18238.0,4.0,1105303,35.9,1093393.0,45.8,345690.0,69.7,694457.0,2621802.0,2452050.0,93525.0,107735.0,1374226.0,52.4,1007617.0,38.4,1105296.0,42.2,446591.0,561020.0,97679.0,6.0,2354873.0
2021-05-26,NY,NYA,New York State,19453561.0,Report,22323405.0,19137319,114752.0,98374.0,7966649.0,10372107.0,794578.0,3985.0,10619570.0,54.6,41.8,10280348.0,66.6,18680168.0,121101.0,144720.0,2728786.0,82.8,5090822.0,154448.0,677258.0,8125838.0,8006210.0,51.9,9250720.0,11864385.0,1208300.0,0.0,3542764.0,4582255.0,750066.0,819.0,3542010.0,4463399.0,749656.0,801.0,1178691.0,1120372.0,141546.0,438.0,8875904,45.6,8755866.0,56.8,2441047.0,74.1,4945620.0,16773220.0,19136091.0,114087.0,133090.0,10618556.0,63.3,8125602.0,48.4,8875573.0,52.9,3542648.0,4582149.0,749971.0,805.0,18828630.0
2021-05-26,OH,OHA,Ohio,11689100.0,Report,11802315.0,9725302,100969.0,83200.0,4096621.0,5242984.0,375579.0,10118.0,5269020.0,45.1,36.3,5104129.0,56.0,9492456.0,104186.0,129538.0,1672922.0,81.8,3231349.0,157910.0,576758.0,4247526.0,4182567.0,45.9,4950300.0,6216015.0,636000.0,0.0,1858116.0,2386352.0,362434.0,3058.0,1857884.0,2321642.0,362303.0,3041.0,716972.0,778304.0,70206.0,1708.0,4609960,39.4,4544870.0,49.9,1567190.0,76.6,3112962.0,10000702.0,9725130.0,97244.0,118015.0,5268846.0,52.7,4247506.0,42.5,4609927.0,46.1,1858107.0,2386341.0,362421.0,3058.0,9497614.0
2021-05-26,OK,OKA,Oklahoma,3956971.0,Report,3895855.0,2923924,98455.0,73893.0,1365220.0,1475749.0,82908.0,47.0,1626968.0,41.1,31.2,1593099.0,53.0,2874485.0,95665.0,129657.0,517431.0,81.5,955967.0,150515.0,613393.0,1235469.0,1220685.0,40.6,1695320.0,1983735.0,216800.0,0.0,596550.0,638894.0,81712.0,25.0,596389.0,624271.0,81668.0,25.0,234064.0,194320.0,14560.0,8.0,1317181,33.3,1302353.0,43.3,442952.0,69.7,848694.0,3325223.0,2923770.0,87927.0,117161.0,1626838.0,48.9,1235447.0,37.2,1317151.0,39.6,596537.0,638885.0,81704.0,25.0,2506974.0
2021-05-26,OR,ORA,Oregon,4217737.0,Report,5152745.0,3935023,122168.0,93297.0,1613319.0,2181017.0,138558.0,2129.0,2261605.0,53.6,40.0,2166758.0,64.7,3813390.0,113793.0,153759.0,641780.0,83.8,1187645.0,155029.0,672612.0,1686669.0,1659424.0,49.5,2182960.0,2672085.0,297700.0,0.0,719923.0,966344.0,137739.0,402.0,718433.0,940596.0,137253.0,395.0,269481.0,282486.0,39300.0,204.0,1824408,43.3,1796677.0,53.6,591471.0,77.2,1132134.0,3647769.0,3931186.0,107770.0,141257.0,2257812.0,61.9,1686660.0,46.2,1824398.0,50.0,719921.0,966337.0,137738.0,402.0,3817983.0
2021-05-26,PA,PAA,Pennsylvania,12801989.0,Report,14791175.0,12290530,115538.0,96005.0,5220947.0,6612128.0,457130.0,325.0,7331331.0,57.3,38.7,7115395.0,70.0,12014925.0,118171.0,145477.0,2339281.0,97.7,4133097.0,172690.0,618008.0,4956236.0,4897197.0,48.2,6258980.0,7503795.0,1028400.0,0.0,2169991.0,2785988.0,461701.0,257.0,2169080.0,2727868.0,461470.0,249.0,867336.0,907102.0,63810.0,139.0,5417937,42.3,5358667.0,52.7,1838387.0,76.8,3973137.0,11081530.0,12288700.0,110894.0,133476.0,7329836.0,66.1,4955899.0,44.7,5417563.0,48.9,2169881.0,2785761.0,461664.0,257.0,11980828.0
2021-05-26,RI,RIA,Rhode Island,1059361.0,Report,1444145.0,1134400,136322.0,107083.0,462095.0,629472.0,42796.0,37.0,633106.0,59.8,46.2,607503.0,71.1,1100311.0,128712.0,168932.0,174891.0,93.5,334096.0,178617.0,772080.0,489024.0,481215.0,56.3,581980.0,800865.0,61300.0,0.0,209605.0,279409.0,42712.0,10.0,209576.0,271629.0,42695.0,10.0,74907.0,82789.0,5393.0,4.0,531736,50.2,523910.0,61.3,163093.0,87.2,322238.0,927491.0,1134338.0,122302.0,155704.0,633045.0,68.3,489018.0,52.7,531729.0,57.3,209601.0,279407.0,42711.0,10.0,1095352.0
2021-05-26,SC,SCA,South Carolina,5148714.0,Report,4999715.0,3705827,97106.0,71976.0,1515124.0,2066681.0,122961.0,1061.0,2072695.0,40.3,30.7,2027053.0,50.2,3642103.0,90206.0,123831.0,769393.0,82.1,1420243.0,151570.0,533574.0,1580731.0,1562501.0,38.7,2116300.0,2577315.0,306100.0,0.0,651918.0,928603.0,120189.0,210.0,650931.0,911360.0,119878.0,210.0,281898.0,364944.0,21536.0,145.0,1700920,33.0,1682379.0,41.7,668523.0,71.3,1365724.0,4419974.0,3703014.0,83779.0,113116.0,2070370.0,46.8,1580264.0,35.8,1700427.0,38.5,651848.0,928206.0,120163.0,210.0,3550388.0
2021-05-26,SD,SDA,South Dakota,884659.0,Report,933675.0,768274,105541.0,86844.0,347324.0,398757.0,22180.0,13.0,421938.0,47.7,39.5,410762.0,61.5,752653.0,112747.0,139864.0,136948.0,90.2,257570.0,169598.0,614782.0,349229.0,344755.0,51.6,420260.0,455715.0,57700.0,0.0,164694.0,184523.0,22407.0,12.0,164656.0,180087.0,22398.0,12.0,65938.0,58226.0,3251.0,6.0,371636,42.0,367153.0,55.0,127421.0,83.9,228023.0,738101.0,768254.0,104085.0,126497.0,421920.0,57.2,349226.0,47.3,371633.0,50.3,164693.0,184521.0,22407.0,12.0,674617.0
2021-05-26,TN,TNA,Tennessee,6829174.0,Report,5979940.0,4771823,87565.0,69874.0,2011847.0,2615859.0,135758.0,8359.0,2638834.0,38.6,29.3,2582682.0,48.6,4694707.0,88261.0,112423.0,874672.0,76.5,1670001.0,146057.0,523000.0,1997830.0,1977999.0,37.2,2493100.0,3126240.0,360600.0,0.0,871905.0,1123459.0,132277.0,2466.0,871674.0,1103865.0,132140.0,2460.0,388096.0,352898.0,23930.0,1557.0,2130107,31.2,2110139.0,39.7,766481.0,67.0,1611139.0,5835568.0,4771318.0,81763.0,102474.0,2638403.0,45.2,1997781.0,34.2,2130024.0,36.5,871891.0,1123424.0,132243.0,2466.0,4605927.0
2021-05-26,TX,TXA,Texas,28995881.0,Report,29891635.0,22486269,103089.0,77550.0,9583243.0,12068386.0,833810.0,830.0,12570927.0,43.4,31.8,12122145.0,56.1,21862161.0,101232.0,138412.0,2990624.0,80.1,5662390.0,151635.0,800477.0,9220862.0,9068718.0,42.0,12136260.0,15916875.0,1838500.0,0.0,4140179.0,5077185.0,815615.0,656.0,4022683.0,4933098.0,792468.0,637.0,1064026.0,1304837.0,209613.0,169.0,10033635,34.6,9748888.0,45.1,2578645.0,69.1,5447389.0,24101113.0,22481842.0,93281.0,124026.0,12567156.0,52.1,9219940.0,38.3,10031629.0,41.6,4139351.0,5076170.0,815452.0,656.0,21836252.0
2021-05-26,UT,UTA,Utah,3205958.0,Report,3059860.0,2561890,95443.0,79910.0,1090954.0,1363045.0,107891.0,0.0,1439613.0,44.9,28.8,1370604.0,60.3,2464857.0,108356.0,134513.0,315024.0,86.1,592528.0,161950.0,836320.0,922042.0,895323.0,39.4,1312920.0,1581840.0,165100.0,0.0,409579.0,512462.0,104043.0,1.0,409408.0,485914.0,103794.0,1.0,95430.0,109527.0,12232.0,0.0,1026085,32.0,999117.0,43.9,217189.0,59.4,577382.0,2592257.0,2561500.0,98814.0,118038.0,1439299.0,55.5,921991.0,35.6,1026007.0,39.6,409562.0,512428.0,104016.0,1.0,2512136.0
2021-05-26,VA,VAA,Virginia,8535519.0,Report,9600025.0,8148295,112471.0,95463.0,3252357.0,4608964.0,284734.0,2240.0,4623537.0,54.2,40.4,4425274.0,66.3,7879112.0,118045.0,143828.0,1178161.0,86.7,2182686.0,160621.0,706452.0,3451380.0,3382157.0,50.7,3778140.0,5300685.0,521200.0,0.0,1447592.0,2003114.0,281433.0,674.0,1444499.0,1936989.0,280451.0,669.0,500727.0,487697.0,56144.0,417.0,3732813,43.7,3662608.0,54.9,1044985.0,76.9,2101720.0,7306973.0,8139779.0,111397.0,131382.0,4615463.0,63.2,3451085.0,47.2,3732441.0,51.1,1447463.0,2002948.0,281356.0,674.0,7734988.0
2021-05-26,VT,VTA,Vermont,623989.0,Report,879620.0,755048,140967.0,121003.0,327893.0,390452.0,36134.0,569.0,438135.0,70.2,48.0,418478.0,82.1,731677.0,143471.0,172480.0,124917.0,99.9,246473.0,197117.0,703477.0,299295.0,295519.0,57.9,381380.0,446940.0,51300.0,0.0,134809.0,164291.0,35081.0,195.0,134788.0,160536.0,35053.0,195.0,56728.0,55137.0,1479.0,127.0,334376,53.6,330572.0,64.8,113471.0,90.7,238057.0,550950.0,755018.0,137039.0,159655.0,438088.0,79.5,299290.0,54.3,334363.0,60.7,134804.0,164291.0,35073.0,195.0,733895.0
2021-05-26,WA,WAA,Washington,7614893.0,Report,8757240.0,7395185,115001.0,97115.0,3052081.0,4056696.0,282057.0,4351.0,4211207.0,55.3,40.9,4040271.0,67.9,7174436.0,120542.0,147135.0,1068815.0,88.4,2030658.0,167861.0,723905.0,3114757.0,3066643.0,51.5,3568260.0,4708080.0,480900.0,0.0,1355666.0,1757865.0,280018.0,1226.0,1355331.0,1710099.0,279860.0,1213.0,452703.0,486501.0,45913.0,754.0,3394775,44.6,3346503.0,56.2,985871.0,81.5,1955295.0,6500925.0,7394601.0,113747.0,134708.0,4210678.0,64.8,3114687.0,47.9,3394692.0,52.2,1355648.0,1757813.0,280005.0,1226.0,7172844.0
2021-05-26,WI,WIA,Wisconsin,5822434.0,Report,5861445.0,5384528,100670.0,92479.0,2272874.0,2903811.0,207296.0,547.0,2927040.0,50.3,40.2,2827136.0,62.1,5244928.0,115125.0,128658.0,900774.0,88.6,1781491.0,175129.0,576209.0,2341652.0,2304547.0,50.6,2518620.0,3033225.0,309600.0,0.0,1027160.0,1314245.0,200166.0,247.0,1026961.0,1277344.0,200054.0,242.0,417195.0,417431.0,20992.0,104.0,2541818,43.7,2504601.0,55.0,855722.0,84.1,1713662.0,4999792.0,5384249.0,107689.0,117234.0,2926721.0,58.5,2341631.0,46.8,2541785.0,50.8,1027149.0,1314235.0,200154.0,247.0,5241868.0
2021-05-26,WV,WVA,West Virginia,1792147.0,Report,1801765.0,1298119,100537.0,72434.0,615021.0,655393.0,27569.0,136.0,716350.0,40.0,32.1,693148.0,48.4,1266310.0,88394.0,125771.0,270001.0,73.6,509376.0,138790.0,490929.0,574987.0,566941.0,39.6,815500.0,878865.0,107400.0,0.0,280067.0,294799.0,28395.0,121.0,279906.0,286917.0,28362.0,118.0,125756.0,113797.0,4578.0,64.0,603382,33.7,595303.0,41.6,244195.0,66.5,466390.0,1557837.0,1297302.0,83276.0,115658.0,715794.0,45.9,574761.0,36.9,603146.0,38.7,279991.0,294649.0,28385.0,121.0,1210101.0
2021-05-26,WY,WYA,Wyoming,578759.0,Report,501965.0,390857,86731.0,67534.0,189962.0,187007.0,13668.0,220.0,211764.0,36.6,29.1,207476.0,46.6,385029.0,86519.0,112795.0,74543.0,75.2,141180.0,142349.0,506120.0,168579.0,167142.0,37.6,242280.0,226785.0,32900.0,0.0,84049.0,84483.0,13026.0,47.0,84038.0,83057.0,13021.0,47.0,35750.0,30895.0,2180.0,20.0,181605,31.4,180163.0,40.5,68845.0,69.4,129685.0,490721.0,390842.0,79646.0,102291.0,211748.0,43.2,168579.0,34.4,181604.0,37.0,84049.0,84483.0,13025.0,47.0,359721.0
2021-05-27,AK,AKA,Alaska,731545.0,Report,805955.0,605559,110172.0,82778.0,265757.0,319780.0,19929.0,93.0,333592.0,45.6,36.4,318862.0,57.8,584269.0,105930.0,146122.0,73054.0,79.8,137667.0,150311.0,879979.0,266184.0,259614.0,47.1,348780.0,398775.0,58400.0,0.0,122259.0,143897.0,18547.0,28.0,121960.0,137626.0,18466.0,28.0,38990.0,27384.0,2029.0,15.0,284731,38.9,278080.0,50.4,68418.0,74.7,132026.0,608877.0,604973.0,99359.0,132367.0,333003.0,54.7,266180.0,43.7,284725.0,46.8,122257.0,143895.0,18545.0,28.0,579742.0
2021-05-27,AL,ALA,Alabama,4903185.0,Report,4520480.0,3007387,92195.0,61335.0,1450566.0,1459135.0,97686.0,0.0,1758850.0,35.9,27.0,1738747.0,45.6,2979117.0,78092.0,118496.0,645001.0,75.9,1147862.0,135068.0,531923.0,1323876.0,1315155.0,34.5,2041600.0,2204280.0,274600.0,0.0,648551.0,675238.0,99729.0,87.0,648371.0,666697.0,99685.0,87.0,293596.0,230915.0,28428.0,53.0,1423605,29.0,1414840.0,37.1,552992.0,65.1,1104324.0,4186880.0,3007094.0,71822.0,107968.0,1758558.0,42.0,1323862.0,31.6,1423588.0,34.0,648543.0,675232.0,99726.0,87.0,2880373.0
2021-05-27,AR,ARA,Arkansas,3017804.0,Report,2747930.0,2050759,91057.0,67955.0,969267.0,1015307.0,65657.0,528.0,1179098.0,39.1,28.5,1149699.0,49.6,2010213.0,86735.0,118565.0,396534.0,75.7,718903.0,137226.0,524532.0,861581.0,850387.0,36.7,1223020.0,1349010.0,175900.0,0.0,429258.0,432191.0,64117.0,132.0,428620.0,421639.0,63798.0,128.0,191279.0,128591.0,10285.0,89.0,925698,30.7,914185.0,39.4,330244.0,63.0,684413.0,2557248.0,2048619.0,80110.0,107457.0,1177025.0,46.0,861538.0,33.7,925550.0,36.2,429254.0,432152.0,64012.0,132.0,1973608.0
2021-05-27,AZ,AZA,Arizona,7278717.0,Report,7726825.0,5879403,106156.0,80775.0,2573600.0,3116733.0,184778.0,4292.0,3325305.0,45.7,33.0,3220152.0,57.1,5731336.0,101647.0,137037.0,1073087.0,82.0,2017532.0,154171.0,590450.0,2401583.0,2363033.0,41.9,3219420.0,4087005.0,420400.0,0.0,1079070.0,1321111.0,177902.0,1402.0,1078822.0,1282813.0,177795.0,1398.0,442191.0,420380.0,33595.0,859.0,2579485,35.4,2540828.0,45.1,897025.0,68.5,1888662.0,6206060.0,5878985.0,94730.0,124505.0,3324973.0,53.6,2401547.0,38.7,2579415.0,41.6,1079057.0,1321088.0,177868.0,1402.0,5470168.0
2021-05-27,CA,CAA,California,39512223.0,Report,46754710.0,37669020,118330.0,95335.0,15892426.0,20449104.0,1322620.0,4870.0,22109031.0,56.0,38.9,21160040.0,69.1,36374798.0,118804.0,152705.0,5275136.0,90.4,9390323.0,160845.0,800853.0,15352889.0,15008528.0,49.0,19269700.0,24897210.0,2587800.0,0.0,6753249.0,8598293.0,1311798.0,1347.0,6737329.0,8269881.0,1306516.0,1318.0,2151469.0,1882360.0,137135.0,565.0,16664687,42.2,16315044.0,53.3,4171529.0,71.5,9140790.0,33646265.0,37632604.0,111848.0,138960.0,22073389.0,65.6,15352196.0,45.6,16663743.0,49.5,6752881.0,8597969.0,1311547.0,1346.0,36923588.0
2021-05-27,CO,COA,Colorado,5758736.0,Report,6664860.0,5519571,115735.0,95847.0,2399687.0,2931545.0,186822.0,1517.0,3075711.0,53.4,41.2,2940882.0,65.4,5333174.0,118536.0,148134.0,721321.0,85.6,1374914.0,163212.0,791164.0,2374757.0,2323813.0,51.6,2773920.0,3555240.0,335700.0,0.0,1085198.0,1289114.0,184354.0,445.0,1082697.0,1240676.0,183558.0,440.0,322577.0,306673.0,16898.0,193.0,2559111,44.4,2507371.0,55.7,646341.0,76.7,1333328.0,4936061.0,5514145.0,111711.0,135024.0,3070337.0,62.2,2374731.0,48.1,2559068.0,51.8,1085187.0,1289099.0,184337.0,445.0,5343350.0
2021-05-27,CT,CTA,Connecticut,3565287.0,Report,4509665.0,3968265,126488.0,111303.0,1572594.0,2242588.0,152721.0,362.0,2227382.0,62.5,48.1,2119419.0,74.7,3819598.0,134595.0,158911.0,586522.0,93.1,1124090.0,178358.0,715543.0,1715429.0,1677755.0,59.1,1833240.0,2428725.0,247700.0,0.0,716283.0,999054.0,152759.0,92.0,715954.0,961715.0,152629.0,86.0,212461.0,312035.0,15661.0,25.0,1868188,52.4,1830384.0,64.5,540182.0,85.7,1094708.0,3105947.0,3966751.0,127715.0,145195.0,2226234.0,71.7,1715105.0,55.2,1867796.0,60.1,716087.0,998926.0,152691.0,92.0,3891395.0
2021-05-27,DE,DEA,Delaware,973764.0,Report,1205065.0,916936,123753.0,94164.0,370769.0,506010.0,39858.0,299.0,521179.0,53.5,38.0,503803.0,65.4,892127.0,115832.0,156463.0,171970.0,91.0,321813.0,170356.0,637918.0,370175.0,364848.0,47.4,498940.0,642525.0,63600.0,0.0,155011.0,215025.0,39293.0,139.0,154930.0,209779.0,39266.0,139.0,61242.0,80256.0,7778.0,88.0,409468,42.1,404114.0,52.5,149364.0,79.1,306088.0,839807.0,916779.0,109165.0,143493.0,521045.0,62.0,370159.0,44.1,409446.0,48.8,155008.0,215012.0,39287.0,139.0,884657.0
2021-05-27,FL,FLA,Florida,21477737.0,Report,23318515.0,18442633,108571.0,85869.0,7803176.0,9826876.0,777865.0,34716.0,10390827.0,48.4,34.6,10164235.0,58.9,18140459.0,105175.0,135197.0,3936440.0,87.5,7559137.0,168080.0,518496.0,7438706.0,7366982.0,42.7,9522240.0,12165075.0,1631200.0,0.0,3300319.0,4127118.0,766635.0,11269.0,3299508.0,4056212.0,766244.0,11262.0,1668020.0,1505070.0,157907.0,8285.0,8205341,38.2,8133226.0,47.2,3339282.0,74.3,7257532.0,18696028.0,18435463.0,98606.0,124724.0,10384387.0,55.5,7438055.0,39.8,8204514.0,43.9,3299741.0,4127045.0,766459.0,11269.0,17764707.0
2021-05-27,GA,GAA,Georgia,10617423.0,Report,10618245.0,7410254,100008.0,69793.0,3322645.0,3895353.0,191639.0,617.0,4142634.0,39.0,29.3,4042706.0,49.8,7272744.0,89637.0,130871.0,1195365.0,78.8,2294204.0,151238.0,699971.0,3107238.0,3069432.0,37.8,4497380.0,5531565.0,589300.0,0.0,1447062.0,1659823.0,188395.0,353.0,1446686.0,1622403.0,188152.0,343.0,576729.0,426287.0,24119.0,172.0,3295633,31.0,3257584.0,40.1,1027307.0,67.7,2227385.0,8988102.0,7408725.0,82428.0,118137.0,4141193.0,46.1,3107139.0,34.6,3295449.0,36.7,1447025.0,1659761.0,188310.0,353.0,7113276.0
2021-05-27,HI,HIA,Hawaii,1415872.0,Report,1810580.0,1565795,127877.0,110589.0,559755.0,881064.0,31216.0,93760.0,928545.0,65.6,44.9,885271.0,79.3,1512956.0,135569.0,162238.0,262732.0,97.9,474594.0,176792.0,674462.0,635505.0,625301.0,56.0,713440.0,1016340.0,80800.0,0.0,237915.0,379518.0,31511.0,18072.0,237500.0,369746.0,31407.0,18055.0,91573.0,118594.0,7392.0,1409.0,667016,47.1,656708.0,58.8,218968.0,81.6,452913.0,1211109.0,1563764.0,129118.0,149498.0,925965.0,76.5,635372.0,52.5,666856.0,55.1,237872.0,379439.0,31484.0,18061.0,1408965.0
2021-05-27,IA,IAA,Iowa,3155070.0,Report,3242665.0,2808476,102776.0,89015.0,1234688.0,1461967.0,111699.0,122.0,1537535.0,48.7,39.6,1485906.0,61.2,2739313.0,112811.0,133540.0,482437.0,87.2,936753.0,169409.0,586426.0,1250606.0,1233712.0,50.8,1381720.0,1679145.0,181800.0,0.0,587540.0,662996.0,109532.0,70.0,587438.0,646204.0,109479.0,70.0,246044.0,202789.0,9821.0,48.0,1360138,43.1,1343191.0,55.3,458702.0,83.0,904657.0,2676281.0,2808458.0,104939.0,121163.0,1537496.0,57.4,1250597.0,46.7,1360127.0,50.8,587534.0,662993.0,109530.0,70.0,2750004.0
2021-05-27,ID,IDA,Idaho,1787065.0,Report,1590575.0,1223895,89005.0,68486.0,538060.0,645217.0,39927.0,691.0,665155.0,37.2,30.1,664680.0,49.6,1223765.0,91403.0,118800.0,229073.0,78.8,440212.0,151447.0,547210.0,537746.0,537662.0,40.2,674620.0,816855.0,99100.0,0.0,243603.0,293936.0,39822.0,207.0,243594.0,293862.0,39810.0,206.0,99593.0,105214.0,8127.0,84.0,577568,32.3,577472.0,43.1,213018.0,73.3,417602.0,1495407.0,1223874.0,81842.0,106364.0,665138.0,44.5,537742.0,36.0,577557.0,38.6,243601.0,293934.0,39815.0,207.0,1176488.0
2021-05-27,IL,ILA,Illinois,12671821.0,Report,13891395.0,11454543,109624.0,90394.0,4709325.0,6354687.0,383131.0,7400.0,6844212.0,54.0,36.3,6554868.0,66.5,11083721.0,112480.0,140973.0,1789512.0,87.6,3181048.0,155687.0,679874.0,4594883.0,4507491.0,45.7,5596780.0,7471815.0,822800.0,0.0,1960761.0,2631634.0,383643.0,2488.0,1956571.0,2548446.0,381946.0,2474.0,665828.0,712701.0,57385.0,1421.0,4978526,39.3,4889437.0,49.6,1437335.0,70.3,3087200.0,10837805.0,11443595.0,105590.0,128175.0,6833376.0,63.1,4594817.0,42.4,4978437.0,45.9,1960722.0,2631607.0,383620.0,2488.0,11251980.0
