school,type,date,total_student_cases_avg,total_staff_cases_avg,chng_total_student_cases_avg,chng_total_staff_cases_avg
Norwood School,in person,2021-02-10,0.0,0.0,0.0,0.0
Norwood School,in person,2021-02-17,0.0,0.0,0.0,0.0
Norwood School,in person,2021-02-24,7.0,0.0,7.0,0.0
Norwood School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Norwood School,virtual,2021-01-20,0.0,0.0,0.0,0.0
Norwood School,virtual,2021-01-27,0.0,0.0,0.0,0.0
Norwood School,virtual,2021-02-03,0.0,0.0,0.0,0.0
Norwood School,virtual,2021-02-10,0.0,0.0,0.0,0.0
Norwood School,virtual,2021-02-17,0.0,0.0,0.0,0.0
Norwood School,virtual,2021-02-24,0.0,0.0,0.0,0.0
Oak Lawn School,in person,2021-01-13,7.0,0.0,0.0,0.0
Oak Lawn School,in person,2021-01-20,7.0,0.0,0.0,0.0
Oak Lawn School,in person,2021-01-27,7.0,0.0,0.0,0.0
Oak Lawn School,in person,2021-02-03,7.0,0.0,0.0,0.0
Oak Lawn School,in person,2021-02-10,7.0,0.0,0.0,0.0
Oak Lawn School,in person,2021-02-17,12.0,0.0,5.0,0.0
Oak Lawn School,in person,2021-02-24,12.0,0.0,0.0,0.0
Oak Lawn School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Oak Lawn School,virtual,2021-01-20,7.0,0.0,7.0,0.0
Oak Lawn School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Oak Lawn School,virtual,2021-02-03,7.0,0.0,0.0,0.0
Oak Lawn School,virtual,2021-02-10,7.0,0.0,0.0,0.0
Oak Lawn School,virtual,2021-02-17,7.0,0.0,0.0,0.0
Oak Lawn School,virtual,2021-02-24,7.0,0.0,0.0,0.0
Oakland Beach Elementary School,in person,2021-01-13,0.0,7.0,0.0,0.0
Oakland Beach Elementary School,in person,2021-01-20,0.0,7.0,0.0,0.0
Oakland Beach Elementary School,in person,2021-01-27,0.0,7.0,0.0,0.0
Oakland Beach Elementary School,in person,2021-02-03,7.0,7.0,7.0,0.0
Oakland Beach Elementary School,in person,2021-02-10,7.0,7.0,0.0,0.0
Oakland Beach Elementary School,in person,2021-02-17,7.0,7.0,0.0,0.0
Oakland Beach Elementary School,in person,2021-02-24,7.0,7.0,0.0,0.0
Oakland Beach Elementary School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Oakland Beach Elementary School,virtual,2021-01-20,7.0,0.0,0.0,0.0
Oakland Beach Elementary School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Oakland Beach Elementary School,virtual,2021-02-03,7.0,0.0,0.0,0.0
Oakland Beach Elementary School,virtual,2021-02-10,7.0,0.0,0.0,0.0
Oakland Beach Elementary School,virtual,2021-02-17,7.0,0.0,0.0,0.0
Oakland Beach Elementary School,virtual,2021-02-24,7.0,0.0,0.0,0.0
Ocean State Academy,in person,2021-01-13,0.0,0.0,0.0,0.0
Ocean State Academy,in person,2021-01-20,0.0,7.0,0.0,7.0
Ocean State Academy,in person,2021-01-27,0.0,7.0,0.0,0.0
Ocean State Academy,in person,2021-02-03,0.0,7.0,0.0,0.0
Ocean State Academy,in person,2021-02-10,0.0,7.0,0.0,0.0
Ocean State Academy,in person,2021-02-17,0.0,7.0,0.0,0.0
Ocean State Academy,in person,2021-02-24,0.0,7.0,0.0,0.0
Ocean State Academy,virtual,2021-01-13,0.0,0.0,0.0,0.0
Ocean State Academy,virtual,2021-01-20,0.0,0.0,0.0,0.0
Ocean State Academy,virtual,2021-01-27,0.0,0.0,0.0,0.0
Ocean State Academy,virtual,2021-02-03,0.0,0.0,0.0,0.0
Ocean State Academy,virtual,2021-02-10,0.0,0.0,0.0,0.0
Ocean State Academy,virtual,2021-02-17,0.0,0.0,0.0,0.0
Ocean State Academy,virtual,2021-02-24,0.0,0.0,0.0,0.0
Ocean State Montessori School,in person,2021-01-13,0.0,0.0,0.0,0.0
Ocean State Montessori School,in person,2021-01-20,0.0,0.0,0.0,0.0
Ocean State Montessori School,in person,2021-01-27,0.0,0.0,0.0,0.0
Ocean State Montessori School,in person,2021-02-03,0.0,0.0,0.0,0.0
Ocean State Montessori School,in person,2021-02-10,0.0,0.0,0.0,0.0
Ocean State Montessori School,in person,2021-02-17,0.0,0.0,0.0,0.0
Ocean State Montessori School,in person,2021-02-24,0.0,0.0,0.0,0.0
Ocean State Montessori School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Ocean State Montessori School,virtual,2021-01-20,0.0,0.0,0.0,0.0
Ocean State Montessori School,virtual,2021-01-27,0.0,0.0,0.0,0.0
Ocean State Montessori School,virtual,2021-02-03,0.0,0.0,0.0,0.0
Ocean State Montessori School,virtual,2021-02-10,0.0,0.0,0.0,0.0
Ocean State Montessori School,virtual,2021-02-17,0.0,0.0,0.0,0.0
Ocean State Montessori School,virtual,2021-02-24,0.0,0.0,0.0,0.0
Ocean Tides School,in person,2021-01-13,0.0,0.0,0.0,0.0
Ocean Tides School,in person,2021-01-20,0.0,0.0,0.0,0.0
Ocean Tides School,in person,2021-01-27,0.0,0.0,0.0,0.0
Ocean Tides School,in person,2021-02-03,0.0,0.0,0.0,0.0
Ocean Tides School,in person,2021-02-10,0.0,0.0,0.0,0.0
Ocean Tides School,in person,2021-02-17,0.0,0.0,0.0,0.0
Ocean Tides School,in person,2021-02-24,0.0,0.0,0.0,0.0
"Ocean Tides, Inc.",in person,2021-02-17,0.0,0.0,0.0,0.0
"Ocean Tides, Inc.",in person,2021-02-24,0.0,0.0,0.0,0.0
Old County Road School,in person,2021-01-13,0.0,0.0,0.0,0.0
Old County Road School,in person,2021-01-20,0.0,0.0,0.0,0.0
Old County Road School,in person,2021-01-27,7.0,7.0,7.0,7.0
Old County Road School,in person,2021-02-03,7.0,7.0,0.0,0.0
Old County Road School,in person,2021-02-10,7.0,7.0,0.0,0.0
Old County Road School,in person,2021-02-17,7.0,7.0,0.0,0.0
Old County Road School,in person,2021-02-24,7.0,7.0,0.0,0.0
Old County Road School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Old County Road School,virtual,2021-01-20,0.0,0.0,0.0,0.0
Old County Road School,virtual,2021-01-27,0.0,0.0,0.0,0.0
Old County Road School,virtual,2021-02-03,0.0,0.0,0.0,0.0
Old County Road School,virtual,2021-02-10,0.0,0.0,0.0,0.0
Old County Road School,virtual,2021-02-17,0.0,0.0,0.0,0.0
Old County Road School,virtual,2021-02-24,0.0,0.0,0.0,0.0
Orchard Farms Elementary School,in person,2021-01-13,12.0,7.0,0.0,0.0
Orchard Farms Elementary School,in person,2021-01-20,12.0,7.0,0.0,0.0
Orchard Farms Elementary School,in person,2021-01-27,12.0,7.0,0.0,0.0
Orchard Farms Elementary School,in person,2021-02-03,12.0,7.0,0.0,0.0
Orchard Farms Elementary School,in person,2021-02-10,12.0,7.0,0.0,0.0
Orchard Farms Elementary School,in person,2021-02-17,12.0,7.0,0.0,0.0
Orchard Farms Elementary School,in person,2021-02-24,17.0,7.0,5.0,0.0
Orchard Farms Elementary School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Orchard Farms Elementary School,virtual,2021-01-20,12.0,0.0,5.0,0.0
Orchard Farms Elementary School,virtual,2021-01-27,12.0,0.0,0.0,0.0
Orchard Farms Elementary School,virtual,2021-02-03,12.0,0.0,0.0,0.0
Orchard Farms Elementary School,virtual,2021-02-10,12.0,0.0,0.0,0.0
Orchard Farms Elementary School,virtual,2021-02-17,12.0,0.0,0.0,0.0
Orchard Farms Elementary School,virtual,2021-02-24,12.0,0.0,0.0,0.0
Orlo Avenue School,in person,2021-01-13,7.0,0.0,0.0,0.0
Orlo Avenue School,in person,2021-01-20,7.0,0.0,0.0,0.0
Orlo Avenue School,in person,2021-01-27,7.0,0.0,0.0,0.0
Orlo Avenue School,in person,2021-02-03,7.0,0.0,0.0,0.0
Orlo Avenue School,in person,2021-02-10,7.0,0.0,0.0,0.0
Orlo Avenue School,in person,2021-02-17,7.0,0.0,0.0,0.0
Orlo Avenue School,in person,2021-02-24,7.0,0.0,0.0,0.0
Orlo Avenue School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Orlo Avenue School,virtual,2021-01-20,7.0,0.0,0.0,0.0
Orlo Avenue School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Orlo Avenue School,virtual,2021-02-03,7.0,0.0,0.0,0.0
Orlo Avenue School,virtual,2021-02-10,7.0,0.0,0.0,0.0
Orlo Avenue School,virtual,2021-02-17,7.0,0.0,0.0,0.0
Orlo Avenue School,virtual,2021-02-24,7.0,0.0,0.0,0.0
Our Lady of Mercy Regional School,in person,2021-01-13,12.0,0.0,0.0,0.0
Our Lady of Mercy Regional School,in person,2021-01-20,12.0,0.0,0.0,0.0
Our Lady of Mercy Regional School,in person,2021-01-27,12.0,0.0,0.0,0.0
Our Lady of Mercy Regional School,in person,2021-02-03,12.0,0.0,0.0,0.0
Our Lady of Mercy Regional School,in person,2021-02-10,12.0,0.0,0.0,0.0
Our Lady of Mercy Regional School,in person,2021-02-17,12.0,0.0,0.0,0.0
Our Lady of Mercy Regional School,in person,2021-02-24,12.0,0.0,0.0,0.0
Our Lady of Mt. Carmel,in person,2021-01-13,7.0,0.0,0.0,0.0
Our Lady of Mt. Carmel,in person,2021-01-20,7.0,0.0,0.0,0.0
Our Lady of Mt. Carmel,in person,2021-01-27,7.0,0.0,0.0,0.0
Our Lady of Mt. Carmel,in person,2021-02-03,7.0,0.0,0.0,0.0
Our Lady of Mt. Carmel,in person,2021-02-10,7.0,0.0,0.0,0.0
Our Lady of Mt. Carmel,in person,2021-02-17,7.0,0.0,0.0,0.0
Our Lady of Mt. Carmel,in person,2021-02-24,7.0,0.0,0.0,0.0
Our Lady of Mt. Carmel,virtual,2021-01-20,0.0,0.0,0.0,0.0
Our Lady of Mt. Carmel,virtual,2021-01-27,0.0,0.0,0.0,0.0
Our Lady of Mt. Carmel,virtual,2021-02-03,0.0,0.0,0.0,0.0
Our Lady of Mt. Carmel,virtual,2021-02-10,0.0,0.0,0.0,0.0
Our Lady of Mt. Carmel,virtual,2021-02-17,0.0,0.0,0.0,0.0
Our Lady of Mt. Carmel,virtual,2021-02-24,0.0,0.0,0.0,0.0
Overbrook Academy,in person,2021-02-03,7.0,0.0,0.0,0.0
Overbrook Academy,in person,2021-02-10,12.0,7.0,5.0,7.0
Overbrook Academy,in person,2021-02-17,12.0,7.0,0.0,0.0
Overbrook Academy,in person,2021-02-24,12.0,7.0,0.0,0.0
PPSD Multiple Pathway Evening Program,in person,2021-01-13,0.0,0.0,0.0,0.0
PPSD Multiple Pathway Evening Program,in person,2021-01-20,0.0,0.0,0.0,0.0
PPSD Multiple Pathway Evening Program,in person,2021-01-27,0.0,0.0,0.0,0.0
PPSD Multiple Pathway Evening Program,in person,2021-02-03,0.0,0.0,0.0,0.0
PPSD Multiple Pathway Evening Program,in person,2021-02-10,0.0,0.0,0.0,0.0
PPSD Multiple Pathway Evening Program,in person,2021-02-17,0.0,0.0,0.0,0.0
PPSD Multiple Pathway Evening Program,in person,2021-02-24,0.0,0.0,0.0,0.0
Park School,in person,2021-01-13,7.0,0.0,0.0,0.0
Park School,in person,2021-01-20,7.0,0.0,0.0,0.0
Park School,in person,2021-01-27,7.0,0.0,0.0,0.0
Park School,in person,2021-02-03,7.0,0.0,0.0,0.0
Park School,in person,2021-02-10,7.0,0.0,0.0,0.0
Park School,in person,2021-02-17,7.0,0.0,0.0,0.0
Park School,in person,2021-02-24,7.0,0.0,0.0,0.0
Park School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Park School,virtual,2021-01-20,0.0,0.0,0.0,0.0
Park School,virtual,2021-01-27,0.0,0.0,0.0,0.0
Park School,virtual,2021-02-03,0.0,0.0,0.0,0.0
Park School,virtual,2021-02-10,0.0,0.0,0.0,0.0
Park School,virtual,2021-02-17,0.0,0.0,0.0,0.0
Park School,virtual,2021-02-24,0.0,0.0,0.0,0.0
Park View Middle School,in person,2021-01-13,17.0,0.0,0.0,0.0
Park View Middle School,in person,2021-01-20,17.0,0.0,0.0,0.0
Park View Middle School,in person,2021-01-27,17.0,7.0,0.0,7.0
Park View Middle School,in person,2021-02-03,17.0,7.0,0.0,0.0
Park View Middle School,in person,2021-02-10,17.0,7.0,0.0,0.0
Park View Middle School,in person,2021-02-17,17.0,12.0,0.0,5.0
Park View Middle School,in person,2021-02-24,17.0,12.0,0.0,0.0
Park View Middle School,virtual,2021-01-13,27.0,0.0,0.0,0.0
Park View Middle School,virtual,2021-01-20,27.0,0.0,0.0,0.0
Park View Middle School,virtual,2021-01-27,32.0,0.0,5.0,0.0
Park View Middle School,virtual,2021-02-03,32.0,0.0,0.0,0.0
Park View Middle School,virtual,2021-02-10,32.0,0.0,0.0,0.0
Park View Middle School,virtual,2021-02-17,32.0,0.0,0.0,0.0
Park View Middle School,virtual,2021-02-24,32.0,0.0,0.0,0.0
Pathways Strategic Teaching Center(Coventry),in person,2021-01-13,0.0,7.0,0.0,0.0
Pathways Strategic Teaching Center(Coventry),in person,2021-01-20,0.0,7.0,0.0,0.0
Pathways Strategic Teaching Center(Coventry),in person,2021-01-27,0.0,7.0,0.0,0.0
Pathways Strategic Teaching Center(Coventry),in person,2021-02-03,0.0,7.0,0.0,0.0
Pathways Strategic Teaching Center(Coventry),in person,2021-02-10,0.0,7.0,0.0,0.0
Pathways Strategic Teaching Center(Coventry),in person,2021-02-17,0.0,7.0,0.0,0.0
Pathways Strategic Teaching Center(Coventry),in person,2021-02-24,0.0,7.0,0.0,0.0
Pathways Strategic Teaching Center(Coventry),virtual,2021-01-13,0.0,0.0,0.0,0.0
Pathways Strategic Teaching Center(Coventry),virtual,2021-01-20,0.0,0.0,0.0,0.0
Pathways Strategic Teaching Center(Coventry),virtual,2021-01-27,0.0,0.0,0.0,0.0
Pathways Strategic Teaching Center(Coventry),virtual,2021-02-03,0.0,0.0,0.0,0.0
Pathways Strategic Teaching Center(Coventry),virtual,2021-02-10,0.0,0.0,0.0,0.0
Pathways Strategic Teaching Center(Coventry),virtual,2021-02-17,0.0,0.0,0.0,0.0
Pathways Strategic Teaching Center(Coventry),virtual,2021-02-24,0.0,0.0,0.0,0.0
Pathways Strategic Teaching Center(Warwick),in person,2021-01-13,7.0,7.0,0.0,0.0
Pathways Strategic Teaching Center(Warwick),in person,2021-01-20,7.0,7.0,0.0,0.0
Pathways Strategic Teaching Center(Warwick),in person,2021-01-27,7.0,7.0,0.0,0.0
Pathways Strategic Teaching Center(Warwick),in person,2021-02-03,7.0,7.0,0.0,0.0
Pathways Strategic Teaching Center(Warwick),in person,2021-02-10,7.0,7.0,0.0,0.0
Pathways Strategic Teaching Center(Warwick),in person,2021-02-17,7.0,7.0,0.0,0.0
Pathways Strategic Teaching Center(Warwick),in person,2021-02-24,7.0,7.0,0.0,0.0
Pathways Strategic Teaching Center(Warwick),virtual,2021-01-13,0.0,0.0,0.0,0.0
Pathways Strategic Teaching Center(Warwick),virtual,2021-01-20,0.0,0.0,0.0,0.0
Pathways Strategic Teaching Center(Warwick),virtual,2021-01-27,0.0,0.0,0.0,0.0
Pathways Strategic Teaching Center(Warwick),virtual,2021-02-03,0.0,0.0,0.0,0.0
Pathways Strategic Teaching Center(Warwick),virtual,2021-02-10,0.0,0.0,0.0,0.0
Pathways Strategic Teaching Center(Warwick),virtual,2021-02-17,0.0,0.0,0.0,0.0
Pathways Strategic Teaching Center(Warwick),virtual,2021-02-24,0.0,0.0,0.0,0.0
Paul Cuffee Lower School,in person,2021-01-13,0.0,7.0,0.0,0.0
Paul Cuffee Lower School,in person,2021-01-20,7.0,7.0,7.0,0.0
Paul Cuffee Lower School,in person,2021-01-27,7.0,7.0,0.0,0.0
Paul Cuffee Lower School,in person,2021-02-03,7.0,7.0,0.0,0.0
Paul Cuffee Lower School,in person,2021-02-10,7.0,7.0,0.0,0.0
Paul Cuffee Lower School,in person,2021-02-17,7.0,7.0,0.0,0.0
Paul Cuffee Lower School,in person,2021-02-24,7.0,7.0,0.0,0.0
Paul Cuffee Lower School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Paul Cuffee Lower School,virtual,2021-01-20,7.0,0.0,0.0,0.0
Paul Cuffee Lower School,virtual,2021-01-27,12.0,0.0,5.0,0.0
Paul Cuffee Lower School,virtual,2021-02-03,12.0,0.0,0.0,0.0
Paul Cuffee Lower School,virtual,2021-02-10,12.0,0.0,0.0,0.0
Paul Cuffee Lower School,virtual,2021-02-17,12.0,0.0,0.0,0.0
Paul Cuffee Lower School,virtual,2021-02-24,12.0,0.0,0.0,0.0
Paul Cuffee Middle School,in person,2021-01-13,7.0,0.0,0.0,0.0
Paul Cuffee Middle School,in person,2021-01-20,7.0,0.0,0.0,0.0
Paul Cuffee Middle School,in person,2021-01-27,7.0,0.0,0.0,0.0
Paul Cuffee Middle School,in person,2021-02-03,7.0,0.0,0.0,0.0
Paul Cuffee Middle School,in person,2021-02-10,12.0,0.0,5.0,0.0
Paul Cuffee Middle School,in person,2021-02-17,12.0,0.0,0.0,0.0
Paul Cuffee Middle School,in person,2021-02-24,12.0,0.0,0.0,0.0
Paul Cuffee Middle School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Paul Cuffee Middle School,virtual,2021-01-20,7.0,0.0,0.0,0.0
Paul Cuffee Middle School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Paul Cuffee Middle School,virtual,2021-02-03,7.0,0.0,0.0,0.0
Paul Cuffee Middle School,virtual,2021-02-10,7.0,0.0,0.0,0.0
Paul Cuffee Middle School,virtual,2021-02-17,7.0,0.0,0.0,0.0
Paul Cuffee Middle School,virtual,2021-02-24,7.0,0.0,0.0,0.0
Paul Cuffee Upper School,in person,2021-01-13,7.0,0.0,0.0,0.0
Paul Cuffee Upper School,in person,2021-01-20,7.0,0.0,0.0,0.0
Paul Cuffee Upper School,in person,2021-01-27,7.0,0.0,0.0,0.0
Paul Cuffee Upper School,in person,2021-02-03,7.0,0.0,0.0,0.0
Paul Cuffee Upper School,in person,2021-02-10,7.0,0.0,0.0,0.0
Paul Cuffee Upper School,in person,2021-02-17,7.0,0.0,0.0,0.0
Paul Cuffee Upper School,in person,2021-02-24,7.0,0.0,0.0,0.0
Paul Cuffee Upper School,virtual,2021-01-13,17.0,0.0,0.0,0.0
Paul Cuffee Upper School,virtual,2021-01-20,17.0,0.0,0.0,0.0
Paul Cuffee Upper School,virtual,2021-01-27,17.0,0.0,0.0,0.0
Paul Cuffee Upper School,virtual,2021-02-03,17.0,0.0,0.0,0.0
Paul Cuffee Upper School,virtual,2021-02-10,17.0,0.0,0.0,0.0
Paul Cuffee Upper School,virtual,2021-02-17,17.0,0.0,0.0,0.0
Paul Cuffee Upper School,virtual,2021-02-24,17.0,0.0,0.0,0.0
Peace Dale Elementary School,in person,2021-01-13,7.0,7.0,0.0,0.0
Peace Dale Elementary School,in person,2021-01-20,7.0,7.0,0.0,0.0
Peace Dale Elementary School,in person,2021-01-27,7.0,7.0,0.0,0.0
Peace Dale Elementary School,in person,2021-02-03,7.0,7.0,0.0,0.0
Peace Dale Elementary School,in person,2021-02-10,7.0,7.0,0.0,0.0
Peace Dale Elementary School,in person,2021-02-17,7.0,7.0,0.0,0.0
Peace Dale Elementary School,in person,2021-02-24,7.0,7.0,0.0,0.0
Peace Dale Elementary School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Peace Dale Elementary School,virtual,2021-01-20,0.0,0.0,0.0,0.0
Peace Dale Elementary School,virtual,2021-01-27,0.0,0.0,0.0,0.0
Peace Dale Elementary School,virtual,2021-02-03,0.0,0.0,0.0,0.0
Peace Dale Elementary School,virtual,2021-02-10,0.0,0.0,0.0,0.0
Peace Dale Elementary School,virtual,2021-02-17,0.0,0.0,0.0,0.0
Peace Dale Elementary School,virtual,2021-02-24,0.0,0.0,0.0,0.0
Pilgrim High School,in person,2021-01-13,0.0,0.0,0.0,0.0
Pilgrim High School,in person,2021-01-20,0.0,0.0,0.0,0.0
Pilgrim High School,in person,2021-01-27,0.0,0.0,0.0,0.0
Pilgrim High School,in person,2021-02-03,7.0,0.0,7.0,0.0
Pilgrim High School,in person,2021-02-10,7.0,0.0,0.0,0.0
Pilgrim High School,in person,2021-02-17,7.0,0.0,0.0,0.0
Pilgrim High School,in person,2021-02-24,7.0,0.0,0.0,0.0
Pilgrim High School,virtual,2021-01-13,52.0,0.0,0.0,0.0
Pilgrim High School,virtual,2021-01-20,57.0,0.0,5.0,0.0
Pilgrim High School,virtual,2021-01-27,57.0,0.0,0.0,0.0
Pilgrim High School,virtual,2021-02-03,62.0,0.0,5.0,0.0
Pilgrim High School,virtual,2021-02-10,62.0,0.0,0.0,0.0
Pilgrim High School,virtual,2021-02-17,62.0,0.0,0.0,0.0
Pilgrim High School,virtual,2021-02-24,62.0,0.0,0.0,0.0
Pleasant View School,in person,2021-01-13,17.0,12.0,0.0,0.0
Pleasant View School,in person,2021-01-20,17.0,12.0,0.0,0.0
Pleasant View School,in person,2021-01-27,17.0,12.0,0.0,0.0
Pleasant View School,in person,2021-02-03,17.0,17.0,0.0,5.0
Pleasant View School,in person,2021-02-10,17.0,17.0,0.0,0.0
Pleasant View School,in person,2021-02-17,22.0,17.0,5.0,0.0
Pleasant View School,in person,2021-02-24,22.0,17.0,0.0,0.0
Pleasant View School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Pleasant View School,virtual,2021-01-20,7.0,0.0,0.0,0.0
Pleasant View School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Pleasant View School,virtual,2021-02-03,12.0,0.0,5.0,0.0
Pleasant View School,virtual,2021-02-10,12.0,0.0,0.0,0.0
Pleasant View School,virtual,2021-02-17,12.0,0.0,0.0,0.0
Pleasant View School,virtual,2021-02-24,12.0,0.0,0.0,0.0
Pocasset School,in person,2021-01-13,0.0,0.0,0.0,0.0
Pocasset School,in person,2021-01-20,7.0,0.0,7.0,0.0
Pocasset School,in person,2021-01-27,7.0,0.0,0.0,0.0
Pocasset School,in person,2021-02-03,7.0,0.0,0.0,0.0
Pocasset School,in person,2021-02-10,7.0,0.0,0.0,0.0
Pocasset School,in person,2021-02-17,7.0,0.0,0.0,0.0
Pocasset School,in person,2021-02-24,7.0,0.0,0.0,0.0
Pocasset School,virtual,2021-01-20,0.0,0.0,0.0,0.0
Pocasset School,virtual,2021-01-27,0.0,0.0,0.0,0.0
Pocasset School,virtual,2021-02-03,0.0,0.0,0.0,0.0
Pocasset School,virtual,2021-02-10,0.0,0.0,0.0,0.0
Pocasset School,virtual,2021-02-17,0.0,0.0,0.0,0.0
Pocasset School,virtual,2021-02-24,0.0,0.0,0.0,0.0
Ponaganset High School,in person,2021-01-13,22.0,12.0,0.0,0.0
Ponaganset High School,in person,2021-01-20,22.0,12.0,0.0,0.0
Ponaganset High School,in person,2021-01-27,22.0,12.0,0.0,0.0
Ponaganset High School,in person,2021-02-03,27.0,12.0,5.0,0.0
Ponaganset High School,in person,2021-02-10,27.0,12.0,0.0,0.0
Ponaganset High School,in person,2021-02-17,27.0,12.0,0.0,0.0
Ponaganset High School,in person,2021-02-24,27.0,12.0,0.0,0.0
Ponaganset High School,virtual,2021-01-13,17.0,0.0,0.0,0.0
Ponaganset High School,virtual,2021-01-20,22.0,0.0,5.0,0.0
Ponaganset High School,virtual,2021-01-27,27.0,0.0,5.0,0.0
Ponaganset High School,virtual,2021-02-03,27.0,0.0,0.0,0.0
Ponaganset High School,virtual,2021-02-10,27.0,0.0,0.0,0.0
Ponaganset High School,virtual,2021-02-17,27.0,0.0,0.0,0.0
Ponaganset High School,virtual,2021-02-24,27.0,0.0,0.0,0.0
Ponaganset Middle School,in person,2021-01-13,12.0,0.0,0.0,0.0
Ponaganset Middle School,in person,2021-01-20,12.0,0.0,0.0,0.0
Ponaganset Middle School,in person,2021-01-27,12.0,0.0,0.0,0.0
Ponaganset Middle School,in person,2021-02-03,12.0,0.0,0.0,0.0
Ponaganset Middle School,in person,2021-02-10,12.0,0.0,0.0,0.0
Ponaganset Middle School,in person,2021-02-17,12.0,0.0,0.0,0.0
Ponaganset Middle School,in person,2021-02-24,12.0,0.0,0.0,0.0
Ponaganset Middle School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Ponaganset Middle School,virtual,2021-01-20,7.0,0.0,0.0,0.0
Ponaganset Middle School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Ponaganset Middle School,virtual,2021-02-03,7.0,0.0,0.0,0.0
Ponaganset Middle School,virtual,2021-02-10,7.0,0.0,0.0,0.0
Ponaganset Middle School,virtual,2021-02-17,7.0,0.0,0.0,0.0
Ponaganset Middle School,virtual,2021-02-24,7.0,0.0,0.0,0.0
Portsmouth Abbey School,in person,2021-01-13,0.0,7.0,0.0,0.0
Portsmouth Abbey School,in person,2021-01-20,0.0,7.0,0.0,0.0
Portsmouth Abbey School,in person,2021-01-27,0.0,7.0,0.0,0.0
Portsmouth Abbey School,in person,2021-02-03,0.0,7.0,0.0,0.0
Portsmouth Abbey School,in person,2021-02-10,0.0,7.0,0.0,0.0
Portsmouth Abbey School,in person,2021-02-17,0.0,7.0,0.0,0.0
Portsmouth Abbey School,in person,2021-02-24,0.0,7.0,0.0,0.0
Portsmouth Abbey School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Portsmouth Abbey School,virtual,2021-01-20,7.0,0.0,0.0,0.0
Portsmouth Abbey School,virtual,2021-01-27,7.0,0.0,0.0,0.0
