date,new positive labs,total positive labs,new negative labs,total negative labs,total tested,new hospital admissions,cumulative hospital admissions,new hospital discharges,cumulative hospital discharges,hospital deaths,cumulative hospital deaths,currently hospitalized,icu,vented,deaths,total deaths,new people positive,total people positive,new people negative,total people negative,total people tested,date_scraped,new total labs,%_positive_labs,new people tested,%_new_people_positive,date_ts
06/28/2020,37,24363,1439,225139,249502,3.0,2013.0,4.0,1640.0,4.0,301.0,72.0,13.0,13.0,6,960,22.0,16817.0,582.0,137671.0,154488.0,2020-07-17,1476,0.025067750677506776,604.0,0.03642384105960265,737604
06/29/2020,86,24449,3620,228759,253208,4.0,2017.0,5.0,1645.0,0.0,301.0,71.0,12.0,13.0,1,961,37.0,16854.0,1318.0,138989.0,155843.0,2020-07-17,3706,0.023205612520237454,1355.0,0.02730627306273063,737605
06/30/2020,59,24508,1881,230640,255148,1.0,2018.0,5.0,1650.0,1.0,302.0,66.0,10.0,10.0,3,964,41.0,16895.0,973.0,139962.0,156857.0,2020-07-17,1940,0.030412371134020618,1014.0,0.04043392504930966,737606
07/01/2020,141,24649,3958,234598,259247,7.0,2025.0,9.0,1659.0,0.0,302.0,64.0,9.0,10.0,1,965,67.0,16962.0,1890.0,141852.0,158814.0,2020-07-17,4099,0.034398633813125155,1957.0,0.0342360756259581,737607
07/02/2020,99,24748,2606,237204,261952,5.0,2030.0,5.0,1664.0,1.0,303.0,63.0,7.0,8.0,1,966,56.0,17018.0,985.0,142837.0,159855.0,2020-07-17,2705,0.036598890942698706,1041.0,0.053794428434197884,737608
07/03/2020,42,24790,1851,239055,263845,7.0,2037.0,6.0,1670.0,0.0,303.0,64.0,6.0,7.0,3,969,23.0,17041.0,673.0,143510.0,160551.0,2020-07-17,1893,0.022187004754358162,696.0,0.033045977011494254,737609
07/04/2020,52,24842,2228,241283,266125,2.0,2039.0,4.0,1674.0,1.0,304.0,61.0,7.0,7.0,2,971,27.0,17068.0,952.0,144462.0,161530.0,2020-07-17,2280,0.02280701754385965,979.0,0.027579162410623085,737610
07/05/2020,46,24888,2826,244109,268997,1.0,2040.0,2.0,1676.0,1.0,305.0,59.0,5.0,6.0,2,973,25.0,17093.0,1374.0,145836.0,162929.0,2020-07-17,2872,0.016016713091922007,1399.0,0.017869907076483203,737611
07/06/2020,101,24989,2709,246818,271807,6.0,2046.0,6.0,1682.0,0.0,305.0,59.0,7.0,8.0,4,977,57.0,17150.0,1503.0,147339.0,164489.0,2020-07-17,2810,0.03594306049822064,1560.0,0.03653846153846154,737612
07/07/2020,74,25063,3343,250161,275224,5.0,2051.0,5.0,1687.0,0.0,305.0,59.0,6.0,7.0,1,978,35.0,17185.0,1515.0,148854.0,166039.0,2020-07-17,3417,0.021656423763535264,1550.0,0.02258064516129032,737613
07/08/2020,94,25157,3261,253422,278579,3.0,2054.0,2.0,1689.0,0.0,305.0,60.0,7.0,7.0,0,978,72.0,17257.0,1339.0,150193.0,167450.0,2020-07-17,3355,0.028017883755588675,1411.0,0.05102763997165131,737614
07/09/2020,100,25257,3471,256893,282150,5.0,2059.0,1.0,1690.0,0.0,305.0,64.0,7.0,7.0,0,978,55.0,17312.0,1557.0,151750.0,169062.0,2020-07-17,3571,0.02800336040324839,1612.0,0.034119106699751864,737615
07/10/2020,158,25415,4197,261090,286505,4.0,2063.0,3.0,1693.0,2.0,307.0,63.0,6.0,6.0,3,981,52.0,17364.0,1964.0,153714.0,171078.0,2020-07-17,4355,0.03628013777267509,2016.0,0.025793650793650792,737616
07/11/2020,68,25483,2721,263811,289294,6.0,2069.0,3.0,1696.0,1.0,308.0,65.0,5.0,5.0,3,984,84.0,17448.0,1251.0,154965.0,172413.0,2020-07-17,2789,0.024381498745069917,1335.0,0.06292134831460675,737617
07/12/2020,46,25529,1650,265461,290990,1.0,2070.0,1.0,1697.0,1.0,309.0,64.0,4.0,3.0,3,987,38.0,17486.0,814.0,155779.0,173265.0,2020-07-17,1696,0.027122641509433963,852.0,0.04460093896713615,737618
07/13/2020,136,25665,2991,268452,294117,7.0,2077.0,10.0,1707.0,0.0,309.0,61.0,4.0,3.0,1,988,111.0,17597.0,1387.0,157166.0,174763.0,2020-07-17,3127,0.043492165014390786,1498.0,0.07409879839786382,737619
07/14/2020,83,25748,3145,271597,297345,7.0,2084.0,4.0,1711.0,0.0,309.0,64.0,4.0,3.0,1,989,58.0,17655.0,1294.0,158460.0,176115.0,2020-07-17,3228,0.025712515489467163,1352.0,0.042899408284023666,737620
07/15/2020,120,25868,3896,275493,301361,4.0,2088.0,6.0,1717.0,0.0,309.0,62.0,4.0,2.0,0,989,67.0,17722.0,1583.0,160043.0,177765.0,2020-07-17,4016,0.029880478087649404,1650.0,0.040606060606060604,737621
07/16/2020,98,25966,3311,278804,304770,,,,,,,,,,1,990,71.0,17793.0,1365.0,161408.0,179201.0,2020-07-17,3409,0.028747433264887063,1436.0,0.04944289693593315,737622
02/27/2020,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2020-07-20,0,,0.0,,737482
02/28/2020,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2020-07-20,0,,0.0,,737483
02/29/2020,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2020-07-20,0,,0.0,,737484
03/01/2020,2,2,2,2,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,2.0,2.0,2.0,2.0,4.0,2020-07-20,4,0.5,4.0,0.5,737485
03/02/2020,0,2,1,3,5,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0,0.0,2.0,1.0,3.0,5.0,2020-07-20,1,0.0,1.0,0.0,737486
03/03/2020,0,2,2,5,7,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0,0.0,2.0,2.0,5.0,7.0,2020-07-20,2,0.0,2.0,0.0,737487
03/04/2020,0,2,12,17,19,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0,0.0,2.0,10.0,15.0,17.0,2020-07-20,12,0.0,10.0,0.0,737488
03/05/2020,0,2,4,21,23,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0,1.0,3.0,4.0,19.0,22.0,2020-07-20,4,0.0,5.0,0.2,737489
03/06/2020,1,3,12,33,36,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0,0.0,3.0,11.0,30.0,33.0,2020-07-20,13,0.07692307692307693,11.0,0.0,737490
03/07/2020,0,3,19,52,55,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,0.0,3.0,19.0,49.0,52.0,2020-07-20,19,0.0,19.0,0.0,737491
03/08/2020,0,3,18,70,73,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,0.0,3.0,18.0,67.0,70.0,2020-07-20,18,0.0,18.0,0.0,737492
03/09/2020,1,4,15,85,89,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,1.0,4.0,15.0,82.0,86.0,2020-07-20,16,0.0625,16.0,0.0625,737493
03/10/2020,2,6,25,110,116,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,1.0,5.0,23.0,105.0,110.0,2020-07-20,27,0.07407407407407407,24.0,0.041666666666666664,737494
03/11/2020,0,6,34,144,150,1.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0,0,0.0,5.0,34.0,139.0,144.0,2020-07-20,34,0.0,34.0,0.0,737495
03/12/2020,9,15,42,186,201,1.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0,0,8.0,13.0,38.0,177.0,190.0,2020-07-20,51,0.17647058823529413,46.0,0.17391304347826086,737496
03/13/2020,6,21,50,236,257,4.0,9.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,0,0,6.0,19.0,48.0,225.0,244.0,2020-07-20,56,0.10714285714285714,54.0,0.1111111111111111,737497
03/14/2020,0,21,90,326,347,0.0,9.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,0,0,0.0,19.0,86.0,311.0,330.0,2020-07-20,90,0.0,86.0,0.0,737498
03/15/2020,1,22,54,380,402,1.0,10.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,0,0,1.0,20.0,54.0,365.0,385.0,2020-07-20,55,0.01818181818181818,55.0,0.01818181818181818,737499
03/16/2020,2,24,95,475,499,2.0,12.0,0.0,1.0,0.0,0.0,11.0,2.0,0.0,0,0,2.0,22.0,92.0,457.0,479.0,2020-07-20,97,0.020618556701030927,94.0,0.02127659574468085,737500
03/17/2020,16,40,162,637,677,6.0,18.0,0.0,1.0,0.0,0.0,17.0,2.0,0.0,0,0,11.0,33.0,153.0,610.0,643.0,2020-07-20,178,0.0898876404494382,164.0,0.06707317073170732,737501
03/18/2020,12,52,116,753,805,3.0,21.0,0.0,1.0,0.0,0.0,20.0,2.0,0.0,0,0,11.0,44.0,111.0,721.0,765.0,2020-07-20,128,0.09375,122.0,0.09016393442622951,737502
03/19/2020,17,69,262,1015,1084,2.0,23.0,1.0,2.0,0.0,0.0,21.0,3.0,0.0,1,1,17.0,61.0,251.0,972.0,1033.0,2020-07-20,279,0.06093189964157706,268.0,0.06343283582089553,737503
03/20/2020,15,84,197,1212,1296,5.0,28.0,0.0,2.0,0.0,0.0,26.0,4.0,0.0,0,1,13.0,74.0,193.0,1165.0,1239.0,2020-07-20,212,0.07075471698113207,206.0,0.06310679611650485,737504
03/21/2020,21,105,126,1338,1443,3.0,31.0,2.0,4.0,0.0,0.0,27.0,5.0,0.0,0,1,14.0,88.0,123.0,1288.0,1376.0,2020-07-20,147,0.14285714285714285,137.0,0.10218978102189781,737505
03/22/2020,30,135,282,1620,1755,2.0,33.0,0.0,4.0,0.0,0.0,29.0,5.0,0.0,0,1,25.0,113.0,265.0,1553.0,1666.0,2020-07-20,312,0.09615384615384616,290.0,0.08620689655172414,737506
03/23/2020,14,149,169,1789,1938,15.0,48.0,1.0,5.0,0.0,0.0,43.0,9.0,3.0,0,1,16.0,129.0,165.0,1718.0,1847.0,2020-07-20,183,0.07650273224043716,181.0,0.08839779005524862,737507
03/24/2020,20,169,243,2032,2201,7.0,55.0,0.0,5.0,0.0,0.0,50.0,10.0,4.0,0,1,19.0,148.0,238.0,1956.0,2104.0,2020-07-20,263,0.07604562737642585,257.0,0.07392996108949416,737508
03/25/2020,26,195,183,2215,2410,5.0,60.0,1.0,6.0,0.0,0.0,54.0,11.0,3.0,0,1,28.0,176.0,173.0,2129.0,2305.0,2020-07-20,209,0.12440191387559808,201.0,0.13930348258706468,737509
03/26/2020,35,230,181,2396,2626,10.0,70.0,5.0,11.0,0.0,0.0,59.0,14.0,5.0,0,1,41.0,217.0,176.0,2305.0,2522.0,2020-07-20,216,0.16203703703703703,217.0,0.1889400921658986,737510
03/27/2020,27,257,215,2611,2868,9.0,79.0,1.0,12.0,1.0,1.0,66.0,17.0,6.0,2,3,31.0,248.0,202.0,2507.0,2755.0,2020-07-20,242,0.1115702479338843,233.0,0.13304721030042918,737511
03/28/2020,59,316,260,2871,3187,13.0,92.0,3.0,15.0,2.0,3.0,74.0,15.0,6.0,1,4,63.0,311.0,242.0,2749.0,3060.0,2020-07-20,319,0.18495297805642633,305.0,0.20655737704918034,737512
03/29/2020,106,422,356,3227,3649,8.0,100.0,4.0,19.0,1.0,4.0,77.0,18.0,8.0,2,6,105.0,416.0,314.0,3063.0,3479.0,2020-07-20,462,0.22943722943722944,419.0,0.25059665871121717,737513
03/30/2020,62,484,222,3449,3933,20.0,120.0,5.0,24.0,0.0,4.0,92.0,20.0,11.0,3,9,78.0,494.0,192.0,3255.0,3749.0,2020-07-20,284,0.21830985915492956,270.0,0.28888888888888886,737514
03/31/2020,71,555,369,3818,4373,11.0,131.0,7.0,31.0,1.0,5.0,95.0,22.0,13.0,2,11,73.0,567.0,300.0,3555.0,4122.0,2020-07-20,440,0.16136363636363638,373.0,0.19571045576407506,737515
04/01/2020,99,654,699,4517,5171,18.0,149.0,7.0,38.0,0.0,5.0,106.0,30.0,15.0,1,12,100.0,667.0,649.0,4204.0,4871.0,2020-07-20,798,0.12406015037593984,749.0,0.13351134846461948,737516
04/02/2020,52,706,477,4994,5700,21.0,170.0,6.0,44.0,2.0,7.0,119.0,36.0,21.0,4,16,62.0,729.0,437.0,4641.0,5370.0,2020-07-20,529,0.09829867674858223,499.0,0.12424849699398798,737517
04/03/2020,108,814,775,5769,6583,23.0,193.0,7.0,51.0,0.0,7.0,135.0,43.0,25.0,3,19,100.0,829.0,718.0,5359.0,6188.0,2020-07-20,883,0.12231030577576443,818.0,0.12224938875305623,737518
04/04/2020,143,957,660,6429,7386,22.0,215.0,4.0,55.0,5.0,12.0,148.0,41.0,30.0,9,28,137.0,966.0,623.0,5982.0,6948.0,2020-07-20,803,0.1780821917808219,760.0,0.18026315789473685,737519
04/05/2020,187,1144,1156,7585,8729,20.0,235.0,9.0,64.0,1.0,13.0,158.0,44.0,36.0,2,30,182.0,1148.0,1072.0,7054.0,8202.0,2020-07-20,1343,0.13924050632911392,1254.0,0.14513556618819776,737520
04/06/2020,218,1362,1707,9292,10654,26.0,261.0,7.0,71.0,0.0,13.0,177.0,48.0,40.0,7,37,206.0,1354.0,1581.0,8635.0,9989.0,2020-07-20,1925,0.11324675324675325,1787.0,0.1152770005595971,737521
04/07/2020,285,1647,1631,10923,12570,20.0,281.0,3.0,74.0,2.0,15.0,192.0,49.0,42.0,5,42,261.0,1615.0,1496.0,10131.0,11746.0,2020-07-20,1916,0.1487473903966597,1757.0,0.1485486624928856,737522
04/08/2020,290,1937,1723,12646,14583,19.0,300.0,7.0,81.0,6.0,21.0,198.0,49.0,38.0,10,52,272.0,1887.0,1575.0,11706.0,13593.0,2020-07-20,2013,0.14406358668653751,1847.0,0.14726583649160802,737523
04/09/2020,284,2221,1521,14167,16388,32.0,332.0,9.0,90.0,4.0,25.0,217.0,52.0,40.0,7,59,278.0,2165.0,1367.0,13073.0,15238.0,2020-07-20,1805,0.15734072022160664,1645.0,0.16899696048632218,737524
04/10/2020,420,2641,2577,16744,19385,29.0,361.0,17.0,107.0,5.0,30.0,224.0,58.0,41.0,11,70,404.0,2569.0,2382.0,15455.0,18024.0,2020-07-20,2997,0.14014014014014015,2786.0,0.14501076812634603,737525
04/11/2020,299,2940,1911,18655,21595,29.0,390.0,11.0,118.0,2.0,32.0,240.0,61.0,48.0,11,81,280.0,2849.0,1732.0,17187.0,20036.0,2020-07-20,2210,0.13529411764705881,2012.0,0.13916500994035785,737526
04/12/2020,315,3255,1674,20329,23584,35.0,425.0,13.0,131.0,5.0,37.0,257.0,59.0,49.0,10,91,289.0,3138.0,1453.0,18640.0,21778.0,2020-07-20,1989,0.1583710407239819,1742.0,0.16590126291618829,737527
04/13/2020,162,3417,938,21267,24684,35.0,460.0,13.0,144.0,3.0,40.0,276.0,64.0,54.0,9,100,187.0,3325.0,848.0,19488.0,22813.0,2020-07-20,1100,0.14727272727272728,1035.0,0.18067632850241547,737528
04/14/2020,289,3706,1788,23055,26761,27.0,487.0,17.0,161.0,5.0,45.0,281.0,72.0,53.0,8,108,265.0,3590.0,1564.0,21052.0,24642.0,2020-07-20,2077,0.13914299470389985,1829.0,0.14488791689447786,737529
04/15/2020,353,4059,1803,24858,28917,31.0,518.0,19.0,180.0,3.0,48.0,290.0,72.0,54.0,17,125,307.0,3897.0,1582.0,22634.0,26531.0,2020-07-20,2156,0.1637291280148423,1889.0,0.1625198517734251,737530
04/16/2020,449,4508,2500,27358,31866,36.0,554.0,25.0,205.0,6.0,54.0,295.0,72.0,53.0,14,139,392.0,4289.0,2098.0,24732.0,29021.0,2020-07-20,2949,0.15225500169549,2490.0,0.157429718875502,737531
04/17/2020,308,4816,1823,29181,33997,32.0,586.0,20.0,225.0,7.0,61.0,300.0,66.0,45.0,21,160,291.0,4580.0,1487.0,26219.0,30799.0,2020-07-20,2131,0.14453308305959645,1778.0,0.16366704161979753,737532
04/18/2020,322,5138,1728,30909,36047,26.0,612.0,18.0,243.0,4.0,65.0,304.0,63.0,49.0,15,175,284.0,4864.0,1368.0,27587.0,32451.0,2020-07-20,2050,0.15707317073170732,1652.0,0.17191283292978207,737533
04/19/2020,382,5520,2059,32968,38488,23.0,635.0,26.0,269.0,1.0,66.0,300.0,65.0,55.0,11,186,338.0,5202.0,1763.0,29350.0,34552.0,2020-07-20,2441,0.15649324047521507,2101.0,0.16087577344121848,737534
04/20/2020,396,5916,1909,34877,40793,46.0,681.0,29.0,298.0,2.0,68.0,315.0,75.0,56.0,10,196,378.0,5580.0,1597.0,30947.0,36527.0,2020-07-20,2305,0.1718004338394794,1975.0,0.19139240506329114,737535
04/21/2020,445,6361,2114,36991,43352,45.0,726.0,31.0,329.0,5.0,73.0,324.0,72.0,56.0,18,214,388.0,5968.0,1729.0,32676.0,38644.0,2020-07-20,2559,0.17389605314576007,2117.0,0.18327822390174775,737536
04/22/2020,420,6781,2398,39389,46170,41.0,767.0,32.0,361.0,5.0,78.0,328.0,73.0,58.0,18,232,382.0,6350.0,1927.0,34603.0,40953.0,2020-07-20,2818,0.149041873669269,2309.0,0.16543958423559982,737537
04/23/2020,482,7263,2471,41860,49123,30.0,797.0,28.0,389.0,5.0,83.0,325.0,76.0,62.0,15,247,420.0,6770.0,1896.0,36499.0,43269.0,2020-07-20,2953,0.16322384016254657,2316.0,0.18134715025906736,737538
04/24/2020,494,7757,3292,45152,52909,35.0,832.0,27.0,416.0,4.0,87.0,329.0,85.0,63.0,15,262,414.0,7184.0,2655.0,39154.0,46338.0,2020-07-20,3786,0.13048071843634443,3069.0,0.1348973607038123,737539
04/25/2020,394,8151,2210,47362,55513,34.0,866.0,17.0,433.0,5.0,92.0,341.0,85.0,62.0,14,276,305.0,7489.0,1792.0,40946.0,48435.0,2020-07-20,2604,0.15130568356374807,2097.0,0.14544587505960896,737540
04/26/2020,316,8467,2314,49676,58143,33.0,899.0,15.0,448.0,3.0,95.0,356.0,86.0,59.0,14,290,277.0,7766.0,1891.0,42837.0,50603.0,2020-07-20,2630,0.12015209125475285,2168.0,0.12776752767527674,737541
04/27/2020,250,8717,1624,51300,60017,29.0,928.0,21.0,469.0,4.0,99.0,360.0,86.0,61.0,10,300,203.0,7969.0,1173.0,44010.0,51979.0,2020-07-20,1874,0.13340448239060831,1376.0,0.14752906976744187,737542
04/28/2020,411,9128,2268,53568,62696,44.0,972.0,24.0,493.0,3.0,102.0,377.0,88.0,59.0,22,322,324.0,8293.0,1779.0,45789.0,54082.0,2020-07-20,2679,0.1534154535274356,2103.0,0.15406562054208273,737543
04/29/2020,476,9604,3351,56919,66523,36.0,1008.0,37.0,530.0,11.0,113.0,365.0,78.0,53.0,18,340,372.0,8665.0,2457.0,48246.0,56911.0,2020-07-20,3827,0.12437940945910635,2829.0,0.13149522799575822,737544
04/30/2020,432,10036,2772,59691,69727,32.0,1040.0,38.0,568.0,6.0,119.0,353.0,83.0,57.0,24,364,348.0,9013.0,1966.0,50212.0,59225.0,2020-07-20,3204,0.1348314606741573,2314.0,0.15038893690579083,737545
05/01/2020,457,10493,3089,62780,73273,51.0,1091.0,39.0,607.0,3.0,122.0,362.0,84.0,58.0,14,378,317.0,9330.0,2229.0,52441.0,61771.0,2020-07-20,3546,0.12887760857304004,2546.0,0.12450903377847604,737546
05/02/2020,260,10753,1927,64707,75460,35.0,1126.0,39.0,646.0,5.0,127.0,353.0,90.0,61.0,24,402,189.0,9519.0,1300.0,53741.0,63260.0,2020-07-20,2187,0.11888431641518062,1489.0,0.12693082605775688,737547
05/03/2020,284,11037,2168,66875,77912,31.0,1157.0,27.0,673.0,8.0,135.0,349.0,89.0,61.0,21,423,181.0,9700.0,1615.0,55356.0,65056.0,2020-07-20,2452,0.11582381729200653,1796.0,0.10077951002227171,737548
05/04/2020,388,11425,2101,68976,80401,30.0,1187.0,31.0,704.0,5.0,140.0,343.0,87.0,57.0,18,441,292.0,9992.0,1581.0,56937.0,66929.0,2020-07-20,2489,0.15588589795098434,1873.0,0.15589962626801923,737549
05/05/2020,436,11861,2878,71854,83715,28.0,1215.0,32.0,736.0,6.0,146.0,333.0,80.0,54.0,16,457,303.0,10295.0,1987.0,58924.0,69219.0,2020-07-20,3314,0.1315630657815329,2290.0,0.13231441048034934,737550
05/06/2020,490,12351,2836,74690,87041,28.0,1243.0,44.0,780.0,9.0,155.0,308.0,78.0,54.0,21,478,341.0,10636.0,1941.0,60865.0,71501.0,2020-07-20,3326,0.14732411304870716,2282.0,0.14943032427695005,737551
05/07/2020,425,12776,2975,77665,90441,36.0,1279.0,40.0,820.0,5.0,160.0,299.0,70.0,52.0,21,499,269.0,10905.0,1996.0,62861.0,73766.0,2020-07-20,3400,0.125,2265.0,0.11876379690949228,737552
05/08/2020,360,13136,2602,80267,93403,30.0,1309.0,29.0,849.0,5.0,165.0,295.0,70.0,53.0,22,521,231.0,11136.0,1788.0,64649.0,75785.0,2020-07-20,2962,0.12153950033760973,2019.0,0.11441307578008915,737553
05/09/2020,457,13593,3355,83622,97215,22.0,1331.0,21.0,870.0,4.0,169.0,292.0,68.0,51.0,15,536,285.0,11421.0,2318.0,66967.0,78388.0,2020-07-20,3812,0.11988457502623295,2603.0,0.10948905109489052,737554
05/10/2020,279,13872,2122,85744,99616,19.0,1350.0,23.0,893.0,6.0,175.0,282.0,69.0,49.0,13,549,186.0,11607.0,1531.0,68498.0,80105.0,2020-07-20,2401,0.11620158267388588,1717.0,0.10832847990681421,737555
05/11/2020,259,14131,1861,87605,101736,31.0,1381.0,16.0,909.0,6.0,181.0,291.0,70.0,49.0,15,564,175.0,11782.0,1317.0,69815.0,81597.0,2020-07-20,2120,0.12216981132075472,1492.0,0.11729222520107238,737556
05/12/2020,384,14515,2512,90117,104632,23.0,1404.0,18.0,927.0,4.0,185.0,292.0,68.0,48.0,22,586,217.0,11999.0,1624.0,71439.0,83438.0,2020-07-20,2896,0.13259668508287292,1841.0,0.11787072243346007,737557
05/13/2020,352,14867,3570,93687,108554,22.0,1426.0,24.0,951.0,1.0,186.0,289.0,69.0,49.0,13,599,196.0,12195.0,1975.0,73414.0,85609.0,2020-07-20,3922,0.08975012748597654,2171.0,0.09028097650852142,737558
05/14/2020,329,15196,3397,97084,112280,19.0,1445.0,27.0,978.0,3.0,189.0,278.0,64.0,45.0,15,614,227.0,12422.0,2022.0,75436.0,87858.0,2020-07-20,3726,0.08829844337090714,2249.0,0.10093374833259226,737559
05/15/2020,381,15577,3433,100517,116094,24.0,1469.0,41.0,1019.0,5.0,194.0,256.0,62.0,45.0,13,627,232.0,12654.0,1809.0,77245.0,89899.0,2020-07-20,3814,0.09989512323020451,2041.0,0.11366976972072514,737560
05/16/2020,419,15996,3883,104400,120396,25.0,1494.0,12.0,1031.0,5.0,199.0,264.0,61.0,46.0,15,642,252.0,12906.0,1778.0,79023.0,91929.0,2020-07-20,4302,0.09739655973965597,2030.0,0.12413793103448276,737561
05/17/2020,223,16219,2708,107108,123327,17.0,1511.0,7.0,1038.0,5.0,204.0,269.0,59.0,45.0,10,652,124.0,13030.0,1545.0,80568.0,93598.0,2020-07-20,2931,0.07608324803821222,1669.0,0.07429598562013182,737562
05/18/2020,248,16467,1992,109100,125567,19.0,1530.0,15.0,1053.0,5.0,209.0,268.0,57.0,40.0,18,670,137.0,13167.0,1362.0,81930.0,95097.0,2020-07-20,2240,0.11071428571428571,1499.0,0.0913942628418946,737563
05/19/2020,414,16881,3153,112253,129134,23.0,1553.0,31.0,1084.0,5.0,214.0,255.0,56.0,38.0,11,681,214.0,13381.0,1939.0,83869.0,97250.0,2020-07-20,3567,0.11606391925988226,2153.0,0.09939619136089178,737564
05/20/2020,327,17208,2779,115032,132240,19.0,1572.0,23.0,1107.0,7.0,221.0,244.0,52.0,33.0,22,703,187.0,13568.0,1541.0,85410.0,98978.0,2020-07-20,3106,0.10528010302640052,1728.0,0.10821759259259259,737565
05/21/2020,370,17578,3794,118826,136404,26.0,1598.0,15.0,1122.0,3.0,224.0,252.0,53.0,29.0,20,723,170.0,13738.0,1984.0,87394.0,101132.0,2020-07-20,4164,0.0888568683957733,2154.0,0.07892293407613742,737566
05/22/2020,350,17928,3026,121852,139780,20.0,1618.0,29.0,1151.0,5.0,229.0,238.0,52.0,29.0,10,733,201.0,13939.0,1493.0,88887.0,102826.0,2020-07-20,3376,0.10367298578199052,1694.0,0.11865407319952774,737567
05/23/2020,240,18168,2735,124587,142755,19.0,1637.0,11.0,1162.0,3.0,232.0,243.0,52.0,32.0,13,746,108.0,14047.0,1330.0,90217.0,104264.0,2020-07-20,2975,0.08067226890756303,1438.0,0.07510431154381085,737568
05/24/2020,153,18321,1359,125946,144267,12.0,1649.0,14.0,1176.0,2.0,234.0,239.0,53.0,36.0,8,754,84.0,14131.0,766.0,90983.0,105114.0,2020-07-20,1512,0.10119047619047619,850.0,0.0988235294117647,737569
05/25/2020,134,18455,1376,127322,145777,12.0,1661.0,14.0,1190.0,0.0,234.0,237.0,53.0,34.0,10,764,70.0,14201.0,755.0,91738.0,105939.0,2020-07-20,1510,0.08874172185430464,825.0,0.08484848484848485,737570
05/26/2020,284,18739,2609,129931,148670,24.0,1685.0,22.0,1212.0,5.0,239.0,234.0,48.0,33.0,15,779,154.0,14355.0,1778.0,93516.0,107871.0,2020-07-20,2893,0.09816799170411337,1932.0,0.07971014492753623,737571
05/27/2020,276,19015,2121,132052,151067,20.0,1705.0,17.0,1229.0,3.0,242.0,234.0,50.0,33.0,10,789,133.0,14488.0,1152.0,94668.0,109156.0,2020-07-20,2397,0.11514392991239049,1285.0,0.10350194552529182,737572
05/28/2020,346,19361,3377,135429,154790,17.0,1722.0,29.0,1258.0,4.0,246.0,218.0,47.0,32.0,8,797,132.0,14620.0,1147.0,95815.0,110435.0,2020-07-20,3723,0.09293580445876981,1279.0,0.10320562939796717,737573
05/29/2020,418,19779,3973,139402,159181,18.0,1740.0,27.0,1285.0,6.0,252.0,203.0,43.0,31.0,12,809,178.0,14798.0,1589.0,97404.0,112202.0,2020-07-20,4391,0.09519471646549761,1767.0,0.1007357102433503,737574
05/30/2020,211,19990,3964,143366,163356,15.0,1755.0,19.0,1304.0,4.0,256.0,195.0,40.0,29.0,12,821,104.0,14902.0,1829.0,99233.0,114135.0,2020-07-20,4175,0.05053892215568862,1933.0,0.05380237972064149,737575
05/31/2020,148,20138,1741,145107,165245,10.0,1765.0,10.0,1314.0,0.0,256.0,195.0,43.0,26.0,3,824,76.0,14978.0,851.0,100084.0,115062.0,2020-07-20,1889,0.07834833245103229,927.0,0.08198489751887811,737576
06/01/2020,216,20354,2802,147909,168263,7.0,1772.0,13.0,1327.0,1.0,257.0,188.0,44.0,29.0,5,829,99.0,15077.0,1374.0,101458.0,116535.0,2020-07-20,3018,0.07157057654075547,1473.0,0.06720977596741344,737577
06/02/2020,273,20627,3066,150975,171602,8.0,1780.0,9.0,1336.0,3.0,260.0,184.0,37.0,24.0,10,839,107.0,15184.0,1463.0,102921.0,118105.0,2020-07-20,3339,0.08176100628930817,1570.0,0.06815286624203822,737578
06/03/2020,259,20886,3508,154483,175369,13.0,1793.0,18.0,1354.0,6.0,266.0,173.0,34.0,24.0,11,850,105.0,15289.0,1673.0,104594.0,119883.0,2020-07-20,3767,0.06875497743562517,1778.0,0.05905511811023622,737579
